Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Bronenosets Potemkin,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel&apos;s officers. The resulting street demonstration in Odessa brings on a police massacre.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,midst russian revolution crew battleship potemkin mutiny brutal tyrannical regime vessel officer result street demonstration odessa bring police massacre imperial russian navy russian revolution year naval uniform brutality
Female Trouble,"A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spoil schoolgirl run away home get pregnant hitch hike end fashion model pair beauticians like photograph women commit crimes absurd violence absurd humor male frontal nudity cult film black comedy
Gentleman&apos;s Agreement,A young doctor realises that his father is a quack and changes places with a down-and-out.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,young doctor realise father quack change place doctor
A Star Is Born,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,musician help young singer find fame age alcoholism send career downward spiral alcoholism tinnitus rise star singer songwriter singer
The Little Shepherd of Kingdom Come,An orphan (Richard Barthelmess) is adopted by Major Buford (Claude Gillingwater) is educated in Lexington and joins the Union Army as a Captain. He rediscovers his childhood sweetheart (Molly O&apos; Day) and after his adopted father d...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,orphan richard barthelmess adopt major buford claude gillingwater educate lexington join union army captain rediscover childhood sweetheart molly day adopt father base novel
The Third Alibi,"1961. Drama. Directed by Montgomery Tully. Starring Laurence Payne, Patricia Dainton. A married composer finds that his affair with his wife&apos;s half-sister has resulted in her death.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,drama direct montgomery tully star laurence payne patricia dainton marry composer find affair wife half sister result death play piano hit run hit car kiss drive spill coffee
The Longest Day,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,events day tell grand scale ally german point view world war day beach nazi occupy france military officer
The Music Man,"A deluded scouser believes he has the talent to make it as a pop star. With a disastrous singing voice and lack of charisma, Arnold Banks utilises his pretentious attitude as a tool in his master plan to conquer the world of showbiz.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,delude scouser believe talent make pop star disastrous sing voice lack charisma arnold bank utilise pretentious attitude tool master plan conquer world showbiz nan
The Internship,"Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,salesmen whose career torpedo digital age find way covet internship google must compete group young tech savvy geniuses shoot employment google australian accent product placement professor charles xavier character bruce lee character
In Search of the Castaways,"In 19th century England, young Mary Grant and her brother, Robert, embark on a dangerous quest to find their missing father, a sea captain who vanished somewhere along the Chilean coast.",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,th century england young mary grant brother robert embark dangerous quest find miss father sea captain vanish somewhere along chilean coast snow adventure intergenerational friendship biblical quote english insanity
Dr. No,A resourceful British government agent seeks answers in a case involving the disappearance of a colleague and the disruption of the American space program.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,resourceful british government agent seek answer case involve disappearance colleague disruption american space program british secret service official bond film official jam bond series jamaica
O Pagador de Promessas,"A simple yet devout Christian makes a vow to Saint Barbara after she saves his donkey, but everyone he meets seems determined to misunderstand his intentions. Will he be able to keep his promise in the end?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,simple devout christian make vow saint barbara save donkey everyone meet seem determine misunderstand intentions able keep promise end simple man northeast brazil class struggle bahia salvador brazil
Heaven and Earth Magic,"A sequence of surreal cutout animation imagery, largely without a discernible narrative.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sequence surreal cutout animation imagery largely without discernible narrative surrealism box disembody head cat avant garde
The Nun and the Sergeant,A weary sergeant in Korea commands military prisoners on a dangerous mission and is joined by a nun and a group of schoolgirls in enemy territory.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,weary sergeant korea command military prisoners dangerous mission join nun group schoolgirls enemy territory nun military prisoner brig u marine corps catholic schoolgirl
Bachelor Flat,"British college professor seeks peace in a California beach house but has nothing but trouble from an uninvited female &apos;juvenile delinquent&apos;, a neighbor with a mischievous dog, and a bevy of amorous American woman.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,british college professor seek peace california beach house nothing trouble uninvited female juvenile delinquent neighbor mischievous dog bevy amorous american woman woman smoke cigar cigar smoke base play
My Name Is Myeisha,"Hip-hop, poetry and dream sequences chronicle the finals moments of a young woman&apos;s life before she is shot and killed by police officers.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,hip hop poetry dream sequence chronicle finals moments young woman life shoot kill police officer hip hop poetry dream dream sequence death
National Theatre Live: A View from the Bridge,"In Brooklyn, longshoreman Eddie Carbone welcomes his Sicilian cousins to the land of freedom. But when one of them falls for his beautiful niece, they discover that freedom comes at a price.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,brooklyn longshoreman eddie carbone welcome sicilian cousins land freedom fall beautiful niece discover freedom come price immigrant sexuality homosexual new york city live performance
Sergeants 3,Three cavalry officers and a bugler work together to thwart a Native American chief intent on uniting local tribes against the white man.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cavalry officer bugler work together thwart native american chief intent unite local tribes white man u cavalry rat pack battle native american attack native american
Pontius Pilate,The story of Lucius Pontius Pilate from his early days in Rome to the time he assists in the crucifying of Jesus.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,story lucius pontius pilate early days rome time assist crucify jesus time
Journey to the Seventh Planet,"Earth sends a five-man team to explore the frozen planet Uranus, only to find a temperate forest and sultry women from their past on it, courtesy of an alien brain with evil designs.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,earth send man team explore freeze planet uranus find temperate forest sultry women past courtesy alien brain evil design uranus planet mind control space exploration psychotronic film low budget sci fi movie
The Road to Galena,"Cole Baird has everything - a beautiful wife, successful career, large home, country club membership and expensive toys. Behind the facade, however, is a man trapped by his surroundings and falling ever behind in the pursuit of hi...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cole baird everything beautiful wife successful career large home country club membership expensive toy behind facade man trap surround fall ever behind pursuit hi maryland washington c
Hitler,Biopic of Adolf Hitler focusing on his relationships with various women from 1923 to 1945.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,biopic adolf hitler focus relationships various women character name title adolf hitler character joseph goebbels character eva braun character heinrich himmler character
Sweet Bird of Aquarius,A TV cameraman is having marital problems with his beautiful blonde wife. He comes up with the idea of going to a nudist colony as a way to help with their marital and sexual problems.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tv cameraman marital problems beautiful blonde wife come idea go nudist colony way help marital sexual problems female star appear nude male star appear nude doctor nurse female frontal nudity
Satan in High Heels,"A carnival burlesque dancer robs her junkie ex-husband, goes to New York, gets a job at a high-class club where she becomes the mistress of the wealthy owner. She seduces his son and causes a murder.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,carnival burlesque dancer rob junkie ex husband go new york get job high class club become mistress wealthy owner seduce son cause murder high heel female nudity gin martini scotch whiskey ex husband ex wife relationship
Hand of Death,"Alex Marsh has created a serum combining a hypnotic drug and nerve gas. Unfortunately spills the formula, breathing the vapors and getting some on his hands causing the drug transforms him into a murderous monster.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,alex marsh create serum combine hypnotic drug nerve gas unfortunately spill formula breathe vapors get hand cause drug transform murderous monster psychotronic film deadly touch dead mice monster station wagon
The Broken Land,"A cowboy rides into a small town that is ruled with an iron fist by a corrupt Sheriff. He becomes involved with a pretty young town girl and some residents who are trying to oust the Sheriff, resulting in a robbery, a murder, and ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cowboy rid small town rule iron fist corrupt sheriff become involve pretty young town girl residents try oust sheriff result robbery murder double feature film gunfire hold gunpoint damsel distress deception
Ivanovo detstvo,"During WWII, Soviet orphan Ivan Bondarev strikes up a friendship with three sympathetic Soviet officers while working as a scout behind the German lines.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,wwii soviet orphan ivan bondarev strike friendship sympathetic soviet officer work scout behind german line child spy orphan great patriotic war childhood memory espionage
All Fall Down,Political thriller exposing the Secret Service cover up of drug smuggling by the President&apos;s son while in office. A dark tale of high times and how they all fall down.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,political thriller expose secret service cover drug smuggle president son office dark tale high time fall fall
House of Women,"Henry Hardy has returned home from an urban street-life to redeem himself with his family. He soon begins to suspect a family friend of having evil intentions towards his young, naive sister and aloof mother. Does his past give hi...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,henry hardy return home urban street life redeem family soon begin suspect family friend evil intentions towards young naive sister aloof mother past give hi nan
